00031515-r	r	"já não"@pt
00031515-r	r	"não mais"@pt
00031515-r	r	"não mas"@pt
00031606-r	r	"daqui para frente"@pt
00031663-v	v	"gracejar"@pt
00031798-r	r	"já"@pt
00031820-v	v	"gargalhar"@pt
00031820-v	v	"rir"@pt
00031899-r	r	"muito"@pt
00031921-n	n	"conexão"@pt
00031921-n	n	"relação"@pt
00032180-r	r	"fabulosamente"@pt
00032180-r	r	"fantasticamente"@pt
00032297-v	v	"convulsionar"@pt
00032497-a	a	"acrobático"@pt
00032497-a	a	"atlético"@pt
00032613-n	n	"bem"@pt
00032613-n	n	"posse"@pt
00032613-n	n	"propriedade"@pt
00032733-a	a	"ativo"@pt
00032733-a	a	"lesto"@pt
00032733-a	a	"ligeiro"@pt
00032733-a	a	"lépido"@pt
00032733-a	a	"rápido"@pt
00032733-a	a	"serelepe"@pt
00032733-a	a	"ágil"@pt
00032823-n	n	"relação social"@pt
00032863-r	r	"a partir de agora"@pt
00032863-r	r	"de agora em diante"@pt
00032863-r	r	"doravante"@pt
00032981-v	v	"fazer cara feia"@pt
00032981-v	v	"franzir o cenho"@pt
00033020-n	n	"comunicação"@pt
00033020-n	n	"mensagem"@pt
00033203-v	v	"fulminar"@pt
00033206-a	a	"ativo em excesso"@pt
00033206-a	a	"hiperativo"@pt
00033308-r	r	"agora mesmo"@pt
00033308-r	r	"neste instante"@pt
00033406-v	v	"olhar"@pt
00033421-r	r	"imediatamente"@pt
00033421-r	r	"instantaneamente"@pt
00033574-a	a	"inativo"@pt
00033599-v	v	"aparentar"@pt
00033599-v	v	"parecer"@pt
00033615-n	n	"magnitude"@pt
00033615-n	n	"medida"@pt
00033615-n	n	"número"@pt
00033615-n	n	"quantia"@pt
00033615-n	n	"quantidade"@pt
00033663-r	r	"pouco"@pt
00033663-r	r	"um tanto"@pt
00033663-r	r	"um"@pt
00033922-r	r	"brevemente"@pt
00033922-r	r	"cedo"@pt
00033922-r	r	"já"@pt
00033922-r	r	"logo"@pt
00033922-r	r	"pronto"@pt
00034115-v	v	"aplaudir"@pt
00034115-v	v	"bater palmas"@pt
00034137-r	r	"o mais breve possível"@pt
00034137-r	r	"o mais rápido possível"@pt
00034189-r	r	"brevemente"@pt
00034213-n	n	"fenómeno"@pt
00034213-n	n	"fenômeno"@pt
00034308-r	r	"brevemente"@pt
00034322-a	a	"inerte"@pt
00034403-r	r	"momentaneamente"@pt
00034479-n	n	"coisa"@pt
